Tag,Species,census_range,n_censuses,K,max_obs,max_states_per_census,total_states,estimated_edges_unpruned,estimated_edges_pruned,estimated_fallback,fallback_reason,predicted_seconds,predicted_hours
435351,hybapr,"3,4,5,6,7",5,4,2,12,52,384,,FALSE,,0.198984175407791,5.52733820577198e-05
437035,hybapr,"3,4,5,6,7",5,4,2,12,52,384,,FALSE,,0.198984175407791,5.52733820577198e-05
438058,des2pa,"3,4,5,6,7",5,4,2,12,52,384,,FALSE,,0.198984175407791,5.52733820577198e-05
438389,faraoc,"3,4,5,6,7",5,4,2,12,52,384,,FALSE,,0.198984175407791,5.52733820577198e-05
440226,hybapr,"3,4,5,6,7",5,4,2,12,52,384,,FALSE,,0.198984175407791,5.52733820577198e-05
441049,poular,"3,4,5,6,7",5,4,2,12,52,384,,FALSE,,0.198984175407791,5.52733820577198e-05
444123,hybapr,"3,4,5,6,7",5,4,2,12,52,384,,FALSE,,0.198984175407791,5.52733820577198e-05
446171,ingape,"3,4,5,6,7",5,4,2,12,44,384,,FALSE,,0.198984175407791,5.52733820577198e-05
449338,hybapr,"3,4,5,6,7",5,4,2,12,52,384,,FALSE,,0.198984175407791,5.52733820577198e-05
601540,psycho,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
602068,alsebl,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
604302,calolo,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
604424,micone,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
609008,hybapr,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
609326,hybapr,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
610049,psycho,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
614258,hybapr,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
616024,acalma,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
619004,eugene,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
621186,des2pa,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
622256,hybapr,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
624190,faraoc,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
624223,coccco,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
626172,eugega,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
627065,sipapa,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
631012,hybapr,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
633285,hybapr,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
641247,picrla,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
646177,maquco,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
649002,cou2cu,"5,6,7",3,4,3,24,40,384,,FALSE,,0.198984175407791,5.52733820577198e-05
000583,pterro,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
011883,maquco,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
017605,faraoc,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
018280,cupasy,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
019262,poular,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
024252,tet2pa,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
026518,coccma,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
029086,nectpu,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
029552,tri2tu,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
030861,eugega,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
032842,faraoc,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
040146,hybapr,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
043888,all_trees_shrubs,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
050258,cupasy,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
056305,stylst,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
078248,cappfr,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
082215,cupasy,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
088275,rinosy,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
093193,eugega,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
095684,hirttr,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
097417,tri2tu,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
108361,hybapr,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
112830,hybapr,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
113485,cappfr,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
114694,all_trees_shrubs,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
117516,cou2cu,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
122502,ingaum,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
128536,tri2tu,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
128781,cappfr,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
136004,loncla,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
138033,all_palm_tree_fern,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
138614,virose,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
148394,cappfr,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
150741,ingago,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
157978,caseac,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
160858,ouralu,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
166266,hybapr,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
174302,hybapr,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
177362,cupasy,"1,4,5,6,7",5,5,3,60,80,375,,FALSE,,0.195905357704662,5.44181549179616e-05
178355,hybapr,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
178369,cappfr,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
183458,all_trees_shrubs,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
184141,eugeoe,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
187788,faraoc,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
193789,alsebl,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
194250,termam,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
194495,soroaf,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
201644,all_trees_shrubs,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
202646,coccma,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
207966,pterro,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
229399,nectci,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
229687,protpa,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
236389,hybapr,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
236683,des2pa,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
245652,hassfl,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
249850,guatdu,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
260209,des2pa,"1,2,3,4,5,6,7",7,5,2,20,65,375,,FALSE,,0.195905357704662,5.44181549179616e-05
404419,faraoc,"3,4,5,6,7",5,5,3,60,80,375,,FALSE,,0.195905357704662,5.44181549179616e-05
414423,faraoc,"3,4,5,6,7",5,5,3,60,80,375,,FALSE,,0.195905357704662,5.44181549179616e-05
421371,all_palm_tree_fern,"3,4,5,6,7",5,5,3,60,80,375,,FALSE,,0.195905357704662,5.44181549179616e-05
421438,hybapr,"3,4,5,6,7",5,5,3,60,80,375,,FALSE,,0.195905357704662,5.44181549179616e-05
421626,rinosy,"3,4,5,6,7",5,5,3,60,80,375,,FALSE,,0.195905357704662,5.44181549179616e-05
425332,hybapr,"3,4,5,6,7",5,5,3,60,80,375,,FALSE,,0.195905357704662,5.44181549179616e-05
442250,hybapr,"3,4,5,6,7",5,5,3,60,80,375,,FALSE,,0.195905357704662,5.44181549179616e-05
444426,des2pa,"3,4,5,6,7",5,5,3,60,80,375,,FALSE,,0.195905357704662,5.44181549179616e-05
016864,hybapr,"1,2,3,4,5,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
027868,tri2tu,"1,2,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
043812,psycho,"1,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
054340,acaldi,"1,2,3,4,5,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
055208,hybapr,"1,2,3,4,5,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
058924,faraoc,"1,2,3,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
067030,caseac,"1,2,3,4,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
072089,cappfr,"1,2,3,4,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
074420,quaras,"1,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
078858,cappfr,"1,2,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
115280,hybapr,"1,2,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
147110,tri2tu,"1,2,3,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
160826,tri2tu,"1,2,3,4,5,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
178783,hybapr,"1,2,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
179201,hybapr,"1,2,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
191192,cupasy,"1,2,3,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
198600,faraoc,"1,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
227946,ingaum,"1,2,3,4,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
231050,hybapr,"1,2,3,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
246362,hybapr,"1,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
248399,faraoc,"1,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
267209,faraoc,"2,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
267479,faraoc,"2,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
274986,heisco,"2,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
277410,ingago,"2,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
280952,tri2tu,"2,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
282046,guargu,"2,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
284188,mourmy,"2,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
285310,ingaqu,"2,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
287140,caseac,"2,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
291222,hybapr,"2,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
295338,eugeoe,"2,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
305160,xyl1ma,"2,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
307104,hybapr,"2,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
309301,picrla,"2,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
310019,hybapr,"2,3,4,5,6,7",6,4,2,12,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
401995,faraoc,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
406326,hybapr,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
406611,faraoc,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
408205,hybapr,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
408756,psycho,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
410412,all_trees_shrubs,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
411436,all_trees_shrubs,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
411900,micoaf,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
412710,tri2tu,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
413988,hybapr,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
414352,faraoc,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
416619,faraoc,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
418569,cou2cu,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
419072,conoci,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
419103,rinosy,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
419116,all_palm_tree_fern,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
420574,hybapr,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
421145,all_trees_shrubs,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
422933,protco,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
424921,tri2tu,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
427644,all_trees_shrubs,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
428460,cupasy,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
431400,tri2tu,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
434299,cou2cu,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
436409,psycho,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
438188,des2pa,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
439493,hybapr,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
440911,hybapr,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
441457,faraoc,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
443223,calolo,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
444805,all_palm_tree_fern,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
446749,ingas1,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
448707,cupasy,"3,4,5,6,7",5,4,3,24,48,368,,FALSE,,0.193502738689661,5.37507607471281e-05
011631,hybapr,"1,2,3,4,5,6,7",7,6,2,30,66,360,,FALSE,,0.190748013563772,5.298555932327e-05
001885,alsebl,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
003983,guargu,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
005664,gustsu,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
007676,protte,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
018117,hybapr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
025073,alsebl,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
027563,guargu,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
027637,cappfr,"1,5,6,7",4,4,3,24,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
033121,cappfr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
033291,tri2tu,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
061521,faraoc,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
073507,tri2tu,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
075606,hybapr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
080016,alibed,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
086861,faraoc,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
093385,pri2co,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
098334,tri2tu,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
099410,faraoc,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
101794,hirttr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
117579,psycho,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
125765,heisco,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
128121,all_trees_shrubs,"1,2,6,7",4,4,3,24,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
130470,zantpr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
138909,hybapr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
141477,alsebl,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
144531,hybapr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
147621,hybapr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
147646,hybapr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
151644,tri2tu,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
171449,guargu,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
178543,cassel,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
183016,alsebl,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
189518,picrla,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
191499,faraoc,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
200902,faraoc,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
203050,des2pa,"1,2,3,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
208347,hybapr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
208706,hybapr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
210212,tri2tu,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
222376,hybapr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
224392,hybapr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
238148,hybapr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
244948,hybapr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
248628,psycho,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
250460,cappfr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
254655,guatdu,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
255045,hybapr,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
256743,alsebl,"1,2,3,4,5,6,7",7,4,2,12,52,352,,FALSE,,0.187983474595493,5.22176318320814e-05
266261,protpa,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
273135,herrpu,"2,3,4,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
283523,cupasy,"2,3,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
288239,des2pa,"2,3,4,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
401173,tri2tu,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
401234,pterro,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
402066,hybapr,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
402300,protco,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
402352,cestme,"3,4,6,7",4,4,3,24,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
402619,anaxpa,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
403656,all_trees_shrubs,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
406979,nectci,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
407240,stylst,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
412098,hybapr,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
412381,hybapr,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
412958,faraoc,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
413950,hybapr,"3,4,6,7",4,4,3,24,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
414050,hybapr,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
414694,hybapr,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
416901,hybapr,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
417311,tri2tu,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
418533,ouralu,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
419515,rinosy,"3,4,5,6,7",5,4,2,12,44,352,,FALSE,,0.187983474595493,5.22176318320814e-05
